Time,Subtitle,Translation
8:49,（侑哉）すげえ （奈緒美）来たー！,-Amazing! -We're here!
8:51,（侑哉）ワイキキだ （奈緒美）えー！ （ﾛｰﾚﾝ）人が多いけど… （侑哉）ワイキキだ,-It's Waikiki! -There's a lot of people though.
8:54,（侑哉）人 多いね （ﾛｰﾚﾝ）本当に ツーリストのとこ,-There are. -This is where tourists go.
8:56,（奈緒美）すごーい うわー 海 行きたいよー！,Amazing. I want to go to the beach!
9:00,（侑哉）すげえ　ワイキキだ,Amazing. It's Waikiki.
9:50,（侑哉）あれ 日本のアニメ？ （ﾛｰﾚﾝ）この所は すごい…,-Is that Japanese anime? -This area is really...
9:53,（侑哉）あれ （奈緒美）あれ？,-That. -That?
9:54,（侑哉）あのナルトみたいなやつ,-The one that looks like Naruto. -It's anime.
9:56,（ﾛｰﾚﾝ）アニメ （侑哉）あれ アニメだよね？,"-The one that looks like Naruto. -It's anime. -It's Naruto, right? -It's Japanese anime."
9:57,（奈緒美）アニメだけど日本の… （ﾛｰﾚﾝ）ハワイでアニメとか人気だよ,"-It's Naruto, right? -It's Japanese anime. -Anime is popular. -It is?"
10:00,（奈緒美）そうなんだ （ﾛｰﾚﾝ）人気,-Anime is popular. -It is?
10:05,（奈緒美）おいしそう 全部,Everything sounds good.
10:07,（奈緒美）オススメ 何かある？ （ﾛｰﾚﾝ）オススメはね,-Anything you recommend? -I recommend...
10:10,アサイーボウルとか グラノーラとかオートミールとか,"the acai bowl, or granola, or oatmeal."
10:14,何か 朝ご飯みたいなやつあるし あの…,"They have breakfast foods. But they also have burgers, sandwiches and salads, too."
10:18,バーガーとかサンドイッチとか サラダとかもある,"But they also have burgers, sandwiches and salads, too."
10:22,（侑哉）よっしゃ いただきます （奈緒美）いただきます （ﾛｰﾚﾝ）いただきます,-Let's eat. -Let's eat.
10:25,侑哉は日本にいる時に 両親と住んでる？,"Did you live with your parents in Japan, Yuya?"
10:29,うん,Yeah.
10:30,両親は どんな感じ？,What are your parents like?
10:32,離婚してるんだけど （奈緒美）うん うん…,"They're divorced, but..."
10:35,あっ 離婚してるよね？ （奈緒美）うん じゃあ みんな離婚してる,"Yours are divorced, too. So we all have divorced parents."
10:39,家族の中で英語使えないの 俺だけ みたいな,I'm the only person in my family who doesn't speak English.
10:42,…感じ　お兄ちゃんもまあ 片言の英語だけど しゃべれるし,"My older brother speaks English, but not very well."
10:47,だから 英語覚えようと思って,So I want to learn English.
10:50,（奈緒美）ローレンは？,"What about yours, Lauren?"
10:51,母が結婚するつもり,My mom is planning to remarry.
10:54,（奈緒美）そうなんだ おめでたい （ﾛｰﾚﾝ）そう 最近のこと,"-Oh, how wonderful. -Yeah, it happened recently."
10:57,まあ すごいうれしい 私 （奈緒美）新しい相手の…,-I'm really happy. -About the new partner?
10:59,そうそう　で あの… バージニアに引っ越して ママが,Yes. So my mom moved to Virginia.
11:03,だから ハワイの家に残ってる人は 私と おばあちゃんと お姉さん,"So my grandma, older sister and I are the only ones left in Hawaii."
11:08,（奈緒美）あっ そうなんだ （ﾛｰﾚﾝ）お姉さん２人がいる,-I see. -And I have two older sisters.
11:11,今までの彼氏も全部 アメリカ人？ そしたら もう,So all your past boyfriends have been American?
11:17,最初の彼氏は14歳の時に,I was 14 when I was with my first boyfriend.
11:20,彼が韓国の人,He was Korean.
11:23,だけど英語もペラペラ ペラペラだったから 全然 大丈夫だった,But it was fine because he was fluent in English.
11:27,そのあとは 本当の彼氏はいなかった,And I didn't really have a serious boyfriend after that.
11:31,（侑哉）あー （ﾛｰﾚﾝ）何か ちょっと… 遊んでた？,-It was just... -Dating around?
11:34,遊んでる人はいたんだけど 本当の彼氏はいなかった,"I did go on dates, but I didn't have a real boyfriend."
11:39,日本の人もいた （奈緒美）あっ そうなんだ,"-There was a Japanese guy, too. -Oh, really?"
11:42,はい　日本に行った時に 彼氏みたいな人はいたんだけど,I saw someone while I was in Japan.
11:47,彼は もう…,But he was...
11:51,本当に付き合う人が欲しい？,Are you looking for a girlfriend?
11:54,欲しいね （ﾛｰﾚﾝ）欲しい？,-I am. -You are?
11:56,ちゃんとした彼女 欲しい,I want a real girlfriend.
11:59,（奈緒美）もともと その６年 付き合ってた人がいた時は,I was seeing someone for six years.
12:02,ガッツリ リード してくれてた人だったから,He was someone who took the lead.
12:05,もう 本当にいい人だったから,He was a really good person.
12:08,それが忘れられないって感じかね,I haven't been able to get over him.
12:12,（奈緒美）だから前向きにならなな と思って ちょっと 男性の人と一緒に住んで ちょっと…,"I need to move on, and I thought if I lived with guys..."
12:20,変わるんじゃない？ この生活してたら,I think this lifestyle will change you.
12:21,（奈緒美）そう 変えようと思って,I think this lifestyle will change you. I'm trying to change.
12:24,何かある？ 仕事の悩みとか,Do you worry about work-related things?
12:27,アートで成功できるかな？ と思ってる,I worry about succeeding in the art world.
12:31,（侑哉）うーん まあ確かに （ﾛｰﾚﾝ）本当に… うん　本当にプロになれるかな？ と思ってる,I worry about making it professionally.
12:35,俺 今 思ったんだけどさ めっちゃさ,"I was just thinking, she's totally..."
12:39,あの…,Um...
12:41,何て言えばいいのかな あの… フフフ,-How do I put it? -What?
12:46,（侑哉）怖い 怖い 怖い,You're scaring me.
12:48,いや めっちゃさ （ﾛｰﾚﾝ）何でも言っていいよ 何か…,-You can say it. -Well...
12:51,１人でいる感じの人じゃん 分かる？,She's someone who likes to be alone. Does that make sense?
12:54,（ﾛｰﾚﾝ）あっ 本当？ （奈緒美）１人で絵 描いてとか そういう感じね,"-Really? -Yes, like drawing at home alone."
12:57,１人で… （奈緒美）…いることも全然 大丈夫？ （ﾛｰﾚﾝ）いることも全然 大丈夫,-You're okay being alone? -I'm totally fine being alone.
13:00,さみしくならない 本当に （侑哉）けどさ めっちゃ考え事してるじゃん,-I don't get lonely. -She's always thinking about something.
13:03,（侑哉）普通にさ… （ﾛｰﾚﾝ）本当？ 悩んでるみたい？,-Really? Do I look like I worry? -So if you just...
13:07,普通に話してくれれば 相談 乗るのにと思ったりしてるから,You can tell us if you're worried about something.
13:10,（ﾛｰﾚﾝ）あー そうだね （奈緒美）そうだね,That's true.
13:11,男性に私の悩みとか 絶対 言わない,I never tell guys what I'm worrying about.
13:15,（侑哉）そう だから… （奈緒美）だから そう 言ったほうが絶対いいと思う,-Yeah. -You should definitely talk about it.
13:18,（ﾛｰﾚﾝ）そう それは思ってる 最近 （奈緒美）でしょ？,-I've been thinking that lately. -Right?
13:20,みんなが みんなってわけじゃないけど あれじゃない？,"Not everyone is the same, but... I'd prefer it if a girl told me she was worried."
13:24,俺は話されたほうがいいけどね,I'd prefer it if a girl told me she was worried.
13:26,じゃあ みんなに （奈緒美）みんなに （侑哉）そう （ﾛｰﾚﾝ）言う,"-Okay, I'll make sure to talk to everyone. -Yes."
13:30,みんなに言う,I'll talk to everyone.
13:31,女の子だけで いい時も あるけどね,But sometimes it's better to only talk to the girls.
13:33,（侑哉）うん うん （ﾛｰﾚﾝ）そう そうね,-Yeah. -That's true.
14:18,〈家は素敵だった？〉 〈それが とっても素敵なのよ〉,LOUKIE WONG AVIAN'S MOM
14:52,（奈緒美）みんな 何飲む？,What's everybody drinking?
14:56,（侑哉）俺 水 （奈緒美）お水？,-Water for me. -Water?
14:59,（侑哉）俺 水 聞いてくる？ エリックたち,Water for me. Should I go ask Eric and everyone?
15:03,（奈緒美）呼んできて （侑哉）エリック ビール… エリック ビール飲むよね （奈緒美）私もビール,-He'll want beer. -Will you call everyone?
15:05,ちょっと今日 付き合いたい,"Me, too. I want to drink with him today."
15:09,（侑哉）エリック どこ座る？ （悠介）すごい （ｴﾘｯｸ）今日は じゃあ…,"-Where do you want to sit, Eric? -Wow."
15:12,（侑哉）コップ ６個あんじゃん （悠介）豪華 豪華,-It's a feast today. -There are six cups.
15:14,（ｴﾘｯｸ）今日は真ん中 座ろうかな （侑哉）真ん中？ はい,-I'll take the middle. -The middle?
15:17,（ｴﾘｯｸ）ありがとう （悠介）どうぞ どうぞ,Go ahead.
15:18,エビアン 仕事？ えっ？ うん らしい,"-Is Avian at work? -Yeah, Avian's at work."
15:22,11時半ぐらいだって でしょ？,She said she's working until 7:30.
15:24,（侑哉）食べますか （悠介）食べますか,-Shall we eat? -Let's eat.
15:25,（一同）いただきまーす,-Let's eat. -Let's eat.
15:28,何？ バジルみたいな？ （侑哉）これ バジル （ﾛｰﾚﾝ）ペスト,-What's this? Basil? -That's pesto.
15:31,（ｴﾘｯｸ）ペスト？ （ﾛｰﾚﾝ）ペスト　アルフレード　トマト,"-Pesto? -Pesto, Alfredo, tomato."
15:35,（侑哉）これだな （奈緒美）うん それね 食べたい,"-This one? -Yeah, I want that one."
15:38,愛情込めて作ったやつ,Made with love.
15:40,ローレンがね （奈緒美）うん,-By Lauren. -Yeah.
15:42,手作りや？ （侑哉）手作り そう （悠介）手作り へえー,"-It's homemade. -Yes, homemade."
15:46,（奈緒美）どげん？ おいしい？,Is it good?
15:49,うまい　うまい （奈緒美）おいしい？ ヤバい？,-It's good. -Crazy?
15:51,本当？ 本当にうまい 本当にうまい,-Really? -Seriously. It's really good.
15:53,チーズもあるよ,"There's cheese, too."
15:55,めっちゃ うまい （奈緒美）いただきまーす （悠介）いただきます,-It's delicious. -Let's dig in.
15:58,エリック 今日 仕事どうだった？,"How was work today, Eric?"
16:00,（ｴﾘｯｸ）もう ひたすら ネジ打ち込んでた 壁に,I was hammering nails all day.
16:04,（悠介）すごいっすな （侑哉）そりゃ疲れるね,"-That's impressive. -Yeah, seriously."
16:07,９時間ぐらい ぶっ通しで （悠介･ﾛｰﾚﾝ）９時間!?,-For about nine hours straight. -Nine hours?
16:10,カフェ いつ できんの？,When will the café be ready?
16:12,（ｴﾘｯｸ）来年かな 正直,"Maybe next year, to be honest."
16:14,（侑哉）来年？ （ﾛｰﾚﾝ）何のカフェ 作りたい？,-Next year? -What kind of café will it be?
16:16,何か… 何の雰囲気で 作りたいですか？,What kind of style do you want it to have?
16:19,ヒップな感じ （悠介）ヒップな感じ？,-Hip. -Hip?
16:21,ちょっと カリフォルニア…,-Hip. -Hip? A little Californian...
16:23,（奈緒美）あー はい はい… （ｴﾘｯｸ）ヒップで （悠介）おしゃれ,-Hip in that sense. -How stylish.
16:26,（ｴﾘｯｸ） ちょっと サーファーっぽい感じ （悠介）あー いいな,-Sort of surfer-like. -Sounds nice.
